well_description,image_description,object_description,Intensity_IntegratedIntensity_Alexa568,Intensity_LowerQuartileIntensity_Alexa568,Intensity_MADIntensity_Alexa568,Intensity_MassDisplacement_Alexa568,Intensity_MaxIntensity_Alexa568,Intensity_MeanIntensity_Alexa568,Intensity_MedianIntensity_Alexa568,Intensity_MinIntensity_Alexa568,Intensity_StdIntensity_Alexa568,Intensity_UpperQuartileIntensity_Alexa568
A01,1,44,12.8427250722307,0.00295698153786361,0.00382831273600459,2.15907778562921,0.0750737115740776,0.0116434497481692,0.00589751079678535,0.000616236764471978,0.0136504528389444,0.0134734807070345
A01,1,45,7.90101884515025,0.00433438131585717,0.00370948598720133,2.66055721803025,0.0581285767257214,0.0136695827770766,0.00707328505814075,0.000850921496748924,0.0142813435666467,0.0180754344910383
A01,1,46,14.0082505827304,0.00696045462973416,0.00773652410134673,3.75778714357148,0.08781698346138,0.0222353183852863,0.0132453320547938,0.00116089649964124,0.0226506024787528,0.0267173023894429
A01,1,47,18.0581794996688,0.00341384066268802,0.00410541775636375,2.58380229094554,0.0655084475874901,0.0119432404098338,0.00679544918239117,0.000427874125307426,0.0138753289040952,0.0127926524728537
A01,1,48,7.87941031486844,0.00368026806972921,0.00477285077795386,2.02231575653629,0.0490928292274475,0.0126475285952944,0.00766648165881634,0.00047265479224734,0.0125111415011044,0.016364992596209
A01,1,49,13.7371096562711,0.00229844986461103,0.00288442196324468,5.39125180836543,0.0597730614244938,0.0099113345283341,0.00461940700188279,0.000413211586419493,0.0132866121724931,0.00964884273707866
A01,1,50,11.5197305422626,0.00425362854730338,0.00432438787538558,1.07724306014242,0.0720670074224472,0.0131654063340143,0.0079321707598865,0.000589444185607135,0.0137126541492652,0.0156572414562106
A01,1,51,8.89217925304547,0.00394350523129106,0.00622106506489217,0.877849836263693,0.0562841519713402,0.0156552451638124,0.00872934889048338,0.000549944583326578,0.015146194120647,0.0255350768566132
A01,1,52,6.7620171586168,0.00240884069353342,0.00357916939537972,5.82687720026151,0.0639158114790916,0.0120106876707226,0.00532651413232088,0.00066212605452165,0.0147842144529723,0.013859954662621
A01,1,53,11.7785195013566,0.0025073578581214,0.00330797513015568,3.26066834615148,0.0629483759403229,0.0104791098766518,0.00537543324753642,0.000409296917496249,0.0131493735918941,0.0106017636135221
A01,1,54,8.12159257283201,0.00258402404142544,0.00257090164814144,3.09281064917808,0.0471927151083946,0.00919772658304871,0.00447401916608214,0.000660509278532118,0.0104270574176071,0.0115263985935599
A01,1,55,8.2822220637463,0.00533697288483381,0.00510105537250638,4.08928026626864,0.0528468750417233,0.0150585855704478,0.00829772464931011,0.000727468403056264,0.0141753694783526,0.0232507782056928
A01,1,56,9.99877748288418,0.00213710067328066,0.00259144743904471,3.69802356125236,0.0437898896634579,0.00894345034247243,0.00419253902509808,4.20345531892963e-05,0.0105528484597305,0.00982574466615915
A01,1,57,8.32788746635197,0.00368900690227747,0.00491628074087203,1.40983283640067,0.0550522655248642,0.0128914666661795,0.00744918407872319,0.000623279891442508,0.012526765142575,0.01785281393677
A01,1,58,5.06775758543517,0.00610918330494314,0.00946521060541272,1.34607145055572,0.0506042465567589,0.0181640056825634,0.0140137420967221,0.0010803024051711,0.0140131555756141,0.0290123540908098
A01,1,59,20.1644574567908,0.0132009782828391,0.0489189103245735,0.698376432200043,0.157753527164459,0.0715051682864924,0.0784035697579384,0.000879740808159113,0.052724966014433,0.120827235281467
A01,1,60,11.9940989155439,0.00425297941546887,0.00352935458067805,2.73972061706766,0.0563031584024429,0.0124808521493693,0.00710854795761406,0.000567253038752824,0.0131371434253991,0.0137421491090208
A01,1,61,7.74765061936341,0.00335472775623202,0.00501568662002683,2.14544271115927,0.0562050007283688,0.0134507823252837,0.00744163850322366,0.000706458522472531,0.0135022222188383,0.0206339210271835
A01,1,62,8.70958669739775,0.00353538617491722,0.00207946682348847,4.31579027958293,0.0588907971978188,0.0116907203991916,0.00505591835826635,0.000952343107201159,0.0142584008838737,0.0113010404165834
A01,1,63,6.54966927290661,0.00251533091068268,0.00398898124694824,2.03438586443693,0.0440705344080925,0.00992374132258578,0.00608604680746794,0.000538480060640723,0.0102223591869517,0.0126078482717276
A01,1,64,12.1843516669469,0.00521598127670586,0.00442345626652241,3.36272488540888,0.0485594980418682,0.0133746999637178,0.00814358098432422,0.000685069826431572,0.0120633835005049,0.0189238246530294
A01,1,65,8.7415044431109,0.00265810522250831,0.00320570915937424,2.00111178603544,0.0556423626840115,0.00988857968677703,0.00539562292397022,0.00060531561030075,0.0111877977018107,0.0114340707659721
A01,1,66,7.88728613010608,0.00302388169802725,0.00239139003679156,3.31204712664529,0.0501616448163986,0.00929008967032518,0.00498711154796183,0.000643029634375125,0.010878266939064,0.00868090055882931
A01,1,67,7.13632186379982,0.00482602964621037,0.00649675261229277,2.20571829703739,0.0526185818016529,0.0152160380891254,0.00981437973678112,0.00088735087774694,0.0138491132654508,0.0213710363022983
A01,1,68,9.87789338105358,0.00307824718765914,0.00193000072613358,2.96328821088391,0.0375301204621792,0.0077291810493377,0.00475507415831089,0.000603060005232692,0.00822324361312333,0.00725074484944343
A01,1,69,12.817747340363,0.00322845537448302,0.00316792342346162,4.81274639621467,0.0661360621452332,0.0123604120929248,0.00561157031916082,0.000574612466152757,0.0155341657305209,0.0134227792732418
A01,1,70,8.72535994794453,0.00324071344221011,0.00328011787496507,1.64850608365602,0.0610229671001434,0.0130423915514866,0.00590341445058584,0.000459986564237624,0.0154225206132122,0.0157940383069217
A01,1,71,12.9901890445617,0.00427002506330609,0.00625016365665942,6.14127686930277,0.0803050175309181,0.0179175021304299,0.00895963050425053,0.000468263926450163,0.0200517007272047,0.0237646256573498
A01,1,72,8.42814933904446,0.00306378828827292,0.0023577829124406,5.2894036694487,0.0488286949694157,0.00931287219783919,0.00479794549755752,0.000599823251832277,0.0106960308753294,0.00972015620209277
A01,1,73,25.3561233573128,0.00793893705122173,0.00753397354856133,2.93124350819645,0.120447494089603,0.0228227933009116,0.0151905845850706,0.000835940416436642,0.0250159396421278,0.0234146015718579
A01,1,74,9.62929712003097,0.0042267139069736,0.00387157429940999,2.83368550904484,0.0533454194664955,0.0133369766205415,0.00724748009815812,0.000733117340132594,0.0137622192243363,0.014758147764951
A01,1,75,12.9675844779704,0.00268003961537033,0.00381413626018912,0.528634340472841,0.0652294158935547,0.0116510192973678,0.0059941413346678,0.000700083910487592,0.0142783352474111,0.0115028296131641
A01,1,76,8.7209428641363,0.0025173508329317,0.00249059312045574,5.94241220531929,0.0572489462792873,0.00891711949298191,0.00475113093852997,0.00066408870043233,0.0111379079052343,0.00833781948313117
A01,1,77,5.70279174629832,0.00337974878493696,0.0024562191683799,1.84505616550311,0.0402187556028366,0.0102384052895841,0.00491830916143954,0.000684918079059571,0.0102783386699223,0.0139388160314411
A01,1,78,9.40944414125988,0.00237072625895962,0.00322812632657588,7.26895356376861,0.0346052162349224,0.00860882355101545,0.00482844794169068,0.000703855359461159,0.00807459097165117,0.0133006400428712
A01,1,79,6.30727928818669,0.00460573483724147,0.00792898412328213,1.24113251069125,0.0700839534401894,0.018388569353314,0.0112390639260411,0.000494819541927427,0.0186254459546474,0.0259170522913337
A01,1,80,13.0297886204207,0.00434767734259367,0.00381585070863366,5.7926709793107,0.0839088335633278,0.0150112772124663,0.00713976286351681,0.000784443225711584,0.0177265469298492,0.0172045696526766
A01,1,81,9.34178998443531,0.00271420512581244,0.00317586562596262,1.90014109674159,0.0437576323747635,0.00904335913304483,0.00575260282494128,0.000778323912527412,0.00963463099036794,0.00948015321046114
A01,1,82,9.94079822406638,0.00313795462716371,0.00442044134251773,2.93811153102903,0.0708261057734489,0.0133254667882927,0.0065500196069479,0.000903451000340283,0.0143198884867623,0.0195138854905963
A01,1,83,14.9152615295025,0.00639010732993484,0.00500403577461839,2.05019361744664,0.042066715657711,0.0143415976245216,0.0104766553267837,0.000681517121847719,0.01080593650373,0.0205524172633886
A01,1,84,8.14936663565459,0.00702742545399815,0.00699134217575192,1.12430495883166,0.0531032085418701,0.016331396063436,0.0119693861342967,0.000679799704812467,0.0129789938823587,0.0245024315081537
A01,1,85,6.52681843627943,0.00385957531398162,0.00559906056150794,1.20213994102483,0.0558012537658215,0.0147332244611274,0.00826937379315495,0.000628905836492777,0.0146535654599597,0.0210131257772446
A01,1,86,7.50490633625304,0.00474959937855601,0.00825858139432967,2.62309092569604,0.0652133822441101,0.0199598572772687,0.0111569538712502,0.000552584941033274,0.0186721793330334,0.034155011177063
A01,1,87,11.3493187949643,0.00326648727059364,0.00264567392878234,0.562200912314995,0.059766098856926,0.012955843373247,0.00517857726663351,0.000664782419335097,0.0154347132316179,0.0162450596690178
A01,1,88,14.7814662493183,0.00253297155722976,0.00605525402352214,8.06417669378166,0.0697737410664558,0.01467871524262,0.00806048978120089,0.000642755883745849,0.0160521349064099,0.0183460135012865
A01,1,89,7.63753330922918,0.00403673108667135,0.00701810815371573,4.8901001303863,0.080708235502243,0.0210981583127878,0.0098411813378334,0.000671895395498723,0.0232243578554577,0.0310420356690884
A01,1,90,11.053048845788,0.00368783273734152,0.00395410880446434,1.92031851606482,0.0820998251438141,0.015308931919374,0.00676770601421595,0.000898237631190568,0.0198039013505872,0.015207261312753
A01,1,91,14.8454883471713,0.00270242168335244,0.0020406226394698,4.70892595055262,0.0550642870366573,0.00981195528563869,0.00415107212029397,0.000529469340108335,0.0125833478819018,0.0104302354156971
A01,1,92,10.9766093436629,0.0022705071605742,0.00233067461522296,2.66586032190995,0.0402093417942524,0.00781253334068531,0.00421541230753064,0.000596757337916642,0.00885707619091806,0.00843624002300203
A01,1,93,13.0682485327125,0.00250189960934222,0.00404809723841026,4.47416112124736,0.105285257101059,0.0170826778205392,0.00598565558902919,0.000202173716388643,0.0240350332752843,0.0177676016464829
A01,1,94,11.0877302053268,0.00403881026431918,0.00544518395327032,0.151926924692464,0.0495503023266792,0.0131996788158652,0.00859484914690256,0.000564050220418721,0.0125048297703156,0.0170962754637003
A01,1,95,14.1720124335261,0.00425133807584643,0.00512544438242912,0.919450766640734,0.051810696721077,0.0133698230504963,0.00868809223175049,0.00056949385907501,0.0128661675326659,0.015773655846715
A01,1,96,7.77878543117549,0.0032036715419963,0.00376332830637693,2.09348810704084,0.0476486422121525,0.0115412246753346,0.00612244987860322,0.000840691034682095,0.0113735358978155,0.0178050855174661
A01,1,97,11.6955848101061,0.00196002182201482,0.00303644174709916,1.78163515292793,0.0704923123121262,0.0121956045986508,0.00465352018363774,0.00066408870043233,0.0169672052934183,0.0108016030862927
A01,1,98,16.5179705660848,0.00409729068633169,0.00410071376245469,2.32241607597105,0.0531246736645699,0.0122264771029495,0.00781885208562016,0.000135942973429337,0.0123301067836772,0.0135116716846824
A01,1,99,5.70317946712021,0.00462704827077687,0.00505034322850406,1.9483268801631,0.0390139669179916,0.0117349371751445,0.00813827104866505,0.000879435800015926,0.00920592750697819,0.019196012057364
A01,1,100,21.0252342842869,0.00174608154338785,0.000893390853889287,1.80666591494476,0.0885410755872726,0.00952661272509599,0.00244854134507477,0.000520495523232967,0.017843822694964,0.00501680141314864
A01,1,101,11.6247844982427,0.00316955125890672,0.00325821759179235,3.6275871047316,0.0903456658124924,0.0105201669667354,0.00587068009190261,0.000641427875962108,0.0137843911480262,0.0106933708302677
A01,1,102,20.21770565107,0.00165624008513987,0.00105908745899796,0.305357313978201,0.12370840460062,0.0107426703778268,0.00244897045195103,0.000594547716900706,0.0231583393126372,0.00561278569512069
A01,1,103,13.6137791778601,0.00198728096438572,0.0039292830042541,1.67130804405753,0.0752551108598709,0.0119523961175243,0.00555770541541278,0.00036278014886193,0.0159955164948571,0.0117561686784029
A01,1,104,16.0904438337311,0.00457442924380302,0.00531868601683527,0.514328815590445,0.0769978240132332,0.016605205194769,0.00855411682277918,0.000597073929384351,0.0180091338843934,0.0195571812801063
A01,1,105,8.16851723490981,0.0031722413841635,0.00637376657687128,1.97440017321236,0.0563626140356064,0.0140352529809447,0.00832964852452278,0.000683218997437507,0.0140041772351614,0.0220103701576591
A01,1,106,9.83838721190114,0.00218312069773674,0.00169451674446464,4.15870779308451,0.0525656044483185,0.00792778985648762,0.00358717469498515,0.000715178321115673,0.0108062266701753,0.00647302600555122
A01,1,107,7.36549500608817,0.00334683217806742,0.00351075467187911,3.09247931302842,0.047515518963337,0.0104772332945778,0.00607953500002623,0.000760163762606681,0.0108462230476211,0.0126811191439629
A01,1,108,16.4597957408405,0.00337136822054163,0.0031694119097665,1.76080336462093,0.0507069751620293,0.0103325773639928,0.00600676541216671,0.000732182641513646,0.0107625354774484,0.0110195300076157
A01,1,109,13.980029158527,0.00468217744491994,0.00430362764745951,2.69744070351272,0.0769213885068893,0.0125946208635379,0.0079130744561553,0.000633549701888114,0.0135721265436545,0.0140074379742146
A01,1,110,11.5899576219381,0.00316906429361552,0.00589432311244309,1.57739723048122,0.0682602375745773,0.0174810823860303,0.00774885038845241,0.000843060261104256,0.0188942961958213,0.0286237550899386
A01,1,111,8.77656869200291,0.00330896337982267,0.00414076237939298,1.97348723544999,0.0388589277863503,0.00980622200223789,0.00731311808340251,0.000732182641513646,0.00880673487152115,0.0117581873200834
A01,1,112,31.2786512275925,0.0112180653959513,0.0356165636330843,0.942192096041692,0.141507640480995,0.0499658965297005,0.0451504997909069,0.000881087267771363,0.039961957910312,0.0838913843035698
A01,1,113,9.84643482061802,0.00633348699193448,0.00463285110890865,3.76841247914232,0.0536220781505108,0.0142495438793314,0.00991549994796514,0.00077281059930101,0.0121965503864624,0.0172001854516566
A01,1,114,10.1452427358599,0.00312910485081375,0.00424232566729188,1.899226289734,0.0522666424512863,0.0124024972321026,0.00622671097517014,0.000467582372948527,0.013484770005912,0.0152819096110761
A01,1,115,11.8078597217682,0.00193864689208567,0.00189141777809709,1.62338699965624,0.0500595830380917,0.00808757515189601,0.00343894143588841,0.000519184046424925,0.00998671050635852,0.00867079757153988
A01,1,116,12.184990865615,0.00272842543199658,0.00183403410483152,3.79631190230446,0.0545042231678963,0.00938028550085833,0.00399788492359221,0.000252919824561104,0.0121113336489161,0.00871724914759398
A01,1,117,11.6488039328251,0.00306793535128236,0.00335713662207127,5.641733246532,0.0521436519920826,0.01147665412101,0.00569767085835338,0.000617084675468504,0.0127866303702437,0.0125288343988359
A01,1,118,8.75889582117088,0.005059196613729,0.00538401212543249,1.65540349988878,0.0564537681639194,0.014311921276423,0.00935228634625673,0.000680689350701869,0.0133028457020746,0.0181179232895374
A01,1,119,19.8868129059556,0.00217188778333366,0.00172841444145888,4.06889827284534,0.0733348056674004,0.0103361813440518,0.0034129663836211,0.000438832852523774,0.0154424903791843,0.0101308850571513
A01,1,120,11.5020862722886,0.00279962905915454,0.00418948393780738,2.12728416171046,0.0749698653817177,0.0138412590520922,0.00627148500643671,0.000584249792154878,0.0176206092880944,0.0151902777142823
A01,1,121,10.1679490032257,0.00311361491912976,0.00171026459429413,5.20772693215597,0.0511765144765377,0.00884938990707194,0.0043820517603308,0.000906267261598259,0.0108680538283709,0.0074070991249755
A01,1,122,12.5745174099575,0.00307769671780989,0.00425801402889192,1.80755227559842,0.0478335246443748,0.0116538622891172,0.00659295986406505,0.000642240338493139,0.0122850760228313,0.0154648292809725
A01,1,123,7.73872190754628,0.00483505404554307,0.00432556855957955,2.13911957378556,0.0426214523613453,0.0123424591826894,0.00772123550996184,0.0008106644381769,0.0106954753108778,0.0171779911033809
A01,1,124,6.51460785075324,0.00622638524509966,0.00779271358624101,2.1198851296824,0.0648515671491623,0.0158892874408616,0.01439487375319,0.000688302097842097,0.0124444540818854,0.021814052015543
A01,1,125,9.70854964188766,0.00348108448088169,0.00530140590853989,1.94627887116243,0.0692203193902969,0.0159156551506355,0.00787409301847219,0.000625683343969285,0.0174233346039005,0.0220013586804271
A01,1,126,8.74465187720489,0.00597599893808365,0.00500053633004427,3.72715182092045,0.0761701539158821,0.0155598787850621,0.00955679081380367,0.00100235233549029,0.0158426838074828,0.017329428344965
A01,1,127,8.63825431955047,0.00332277565030381,0.00267075130250305,5.24644494922363,0.058847438544035,0.0106776938436965,0.00551657751202583,0.00073056691326201,0.0128369316433627,0.0100865107960999
A01,1,128,32.7696940242313,0.00531843304634094,0.00630017975345254,1.20094538518488,0.143686071038246,0.0239544546960755,0.00965490750968456,0.00079874467337504,0.029230617158737,0.0333454869687557
A01,1,129,11.5350538615021,0.00303068663924932,0.00222144718281925,1.78235997063127,0.0505386181175709,0.00966084913023626,0.00489517068490386,0.000558900937903672,0.0116478430043841,0.00835860753431916
A01,1,130,14.7975435520639,0.00508291344158351,0.00921399996150285,1.13167019957384,0.0726153254508972,0.0197563999359998,0.0122961574234068,0.000610959366895258,0.0184734124448278,0.0313977845944464
A01,1,131,8.79963198350742,0.004335991689004,0.00351242884062231,3.09820626072309,0.0448552034795284,0.011209722271984,0.00689797685481608,0.000846615352202207,0.0105495606304725,0.0134096669498831
A01,1,132,8.10545316402568,0.00332857971079648,0.00506393262185156,4.77741333324438,0.0412032157182694,0.0114000747735945,0.00777104403823614,0.000769153877627105,0.0101558607659471,0.0146132328081876
A01,1,133,7.5620054101455,0.00351190252695233,0.0036171181127429,3.52691251418713,0.0507173575460911,0.0115626994038922,0.00645491015166044,0.000841841974761337,0.0120727653106833,0.0145166292786598
A01,1,134,9.83282781677553,0.00280128815211356,0.00412617879919708,3.08356520357304,0.0525286793708801,0.0120352849654535,0.00649017700925469,0.000569587165955454,0.0136230784601301,0.013390161562711
A01,1,135,7.881915555452,0.00409553211648017,0.00307909783441573,6.72317658717478,0.0485348962247372,0.0110856758867117,0.00641142227686942,0.000773951527662575,0.0111608636158712,0.0133172725327313
A01,1,136,8.30619608476991,0.004584651440382,0.00375115033239126,2.48792706325828,0.0432305335998535,0.0117818384181133,0.00724266935139895,0.000695804774295539,0.0107519530246729,0.0154508457053453
A01,1,137,16.5289842686034,0.00294511660467833,0.00214561854954809,4.75378247800005,0.0875573083758354,0.0111606916060793,0.00468309060670435,0.000599598453845829,0.0175306218544774,0.00857868511229754
A01,1,138,10.8718717576121,0.00220714078750461,0.00447948311921209,4.5061462548866,0.0610791705548763,0.0141376745872719,0.00597982574254274,0.000680522934999317,0.0163631261538685,0.0209759906865656
A01,1,139,12.0232405708521,0.00354110146872699,0.0048529114574194,3.0754280814022,0.064949244260788,0.0135396853275361,0.00735249323770404,0.000719787902198732,0.0143744791258975,0.0179358310997486
A01,1,140,29.8647369726605,0.00243758223950863,0.00225667370250449,4.73340554586762,0.105887949466705,0.0121549601028329,0.00416291528381407,0.000112616857222747,0.0201102874195438,0.00941628124564886
A01,1,141,7.67671503586462,0.00415856658946723,0.00358365743886679,2.3895548639744,0.0444350056350231,0.0111742576941261,0.00727359112352133,0.000816180428955704,0.010362282962004,0.0124358106404543
A01,1,142,15.8475069314591,0.00249618850648403,0.0016692103818059,2.66621488974481,0.0564711093902588,0.00951230908250844,0.00369502976536751,0.000806886237114668,0.0124396067450495,0.00897481897845864
A01,1,143,18.6245604417054,0.00177846674341708,0.00262436841148883,0.741400868465287,0.0936698317527771,0.0122048233562945,0.00406846636906266,0.000507390184793621,0.0198192452790292,0.0100563708692789
